278592548,12/6/23,40.706283,-73.950348,22,126,198
279559231,12/27/23,40.837774,-73.919455,67,341,339
275237561,10/1/23,40.757232,-73.968273,46,359,750
278609906,12/6/23,40.666201,-73.93276,67,232,490
274654755,9/19/23,40.69513,-73.973306,25,344,101
275231036,10/1/23,40.806352,-73.938087,88,235,511
272427915,8/5/23,40.737618,-73.895034,56,106,109
274126166,9/9/23,40.755951,-73.990727,46,117,503
275725992,10/10/23,40.798622,-73.941619,46,235,511
272086906,7/29/23,40.807444,-73.906058,28,110,441
271365952,7/15/23,40.743716,-73.999632,46,351,259
272056087,7/29/23,40.807184,-73.918356,31,344,101
274813046,9/22/23,40.677413,-73.930318,46,348,922
274190719,9/10/23,40.759266,-73.829991,50,109,439
271763069,7/23/23,40.680315,-73.842019,28,126,117
274543064,9/16/23,40.710086,-74.010609,43,231,209
279730102,12/30/23,40.704024,-73.830456,25,107,244
274768252,9/21/23,40.789341,-73.947351,4,105,397
278099477,11/27/23,40.833667,-73.907894,68,106,109
279178933,12/18/23,40.769552,-73.915361,4,578,637
271628008,7/20/23,40.737074,-73.982962,43,118,792
272914720,8/15/23,40.678029,-73.830515,43,341,339
271693998,7/21/23,40.810391,-73.924895,46,344,114
274375295,9/13/23,40.822265,-73.845631,50,113,725
274776539,9/21/23,40.883153,-73.856277,25,358,705
279162549,12/18/23,40.702444,-73.816861,49,358,705
274986402,9/26/23,40.575302,-73.984518,67,881,969
272821054,8/13/23,40.740151,-73.994805,46,341,339
272056338,7/29/23,40.671018,-73.906192,4,106,109
272431086,8/5/23,40.647346,-74.007989,4,111,494
275172823,9/29/23,40.688736,-73.944984,46,341,339
275547003,10/6/23,40.768128,-73.989278,7,118,792
274777737,9/22/23,40.699419,-73.950017,67,344,101
271735050,7/23/23,40.71917,-73.861267,67,348,922
271940404,7/26/23,40.854881,-73.901128,52,348,922
275900777,10/13/23,40.762346,-73.976527,44,235,511
277964862,11/23/23,40.824259,-73.909295,49,126,779
275412782,10/4/23,40.777821,-73.954714,26,344,101
274811303,9/22/23,40.602719,-74.065506,43,348,922
279518039,12/26/23,40.829022,-73.944837,29,348,922
275462474,10/5/23,40.575218,-73.997498,67,117,503
278248737,11/29/23,40.702515,-73.814628,46,117,502
275023878,9/27/23,40.729059,-73.811018,25,106,109
272986440,8/16/23,40.848495,-73.902353,46,235,511
274853196,9/23/23,40.786908,-73.812931,7,107,244
274340761,9/13/23,40.752955,-73.860525,50,344,113
275040694,9/27/23,40.762386,-73.983422,46,358,705
273456429,8/25/23,40.749673,-73.987955,67,341,339
276119582,10/18/23,40.858871,-73.891125,31,344,101
274347395,9/13/23,40.818782,-73.888076,31,106,109
273803173,9/2/23,40.752368,-73.888578,28,347,905
271761312,7/23/23,40.667785,-73.910253,52,361,661
274506516,9/15/23,40.823378,-73.870168,47,105,397
274378381,9/13/23,40.750908,-73.994396,29,344,101
276080613,10/17/23,40.80192,-73.943436,49,358,705
274439492,9/14/23,40.678031,-73.891673,46,343,478
272257059,8/2/23,40.851843,-73.90119,49,106,105
275451115,10/5/23,40.79439,-73.936586,49,118,792
273972837,9/6/23,40.751591,-73.992043,46,117,503
272745035,8/11/23,40.858538,-73.9038,73,106,106
275232876,10/1/23,40.750423,-73.98928,49,341,339
274667031,9/19/23,40.668669,-73.868315,67,119,904
271336225,7/14/23,40.853578,-73.900591,46,105,397
278398056,12/2/23,40.822622,-73.930942,49,107,244
275355349,10/3/23,40.796158,-73.947645,25,348,922
271954818,7/27/23,40.682389,-73.840079,28,106,109
274181989,9/10/23,40.76539,-73.985702,71,341,339
274819752,9/23/23,40.672791,-73.922215,25,111,494
276011002,10/16/23,40.883111,-73.90332,53,109,439
274811278,9/22/23,40.872327,-73.867127,43,235,511
273055805,8/17/23,40.675984,-73.904377,46,343,478
274683649,9/20/23,40.883111,-73.90332,25,344,114
278515681,12/5/23,40.69843,-73.831128,25,107,244
274850400,9/23/23,40.669459,-73.86283,49,348,922
275015165,9/27/23,40.689614,-73.960148,67,126,779
278007348,11/24/23,40.707439,-73.792139,49,105,397
272924128,8/15/23,40.853578,-73.900591,46,106,105
274379190,9/13/23,40.762037,-73.827328,49,344,101
273051864,8/17/23,40.810391,-73.924895,49,995,16
279292872,12/21/23,40.655755,-73.958125,67,106,109
274597303,9/18/23,40.883446,-73.847361,25,344,101
278882890,12/12/23,40.699016,-73.806957,46,358,705
279728654,12/30/23,40.64322,-74.075921,49,341,339
276209749,10/20/23,40.870481,-73.885872,55,359,748
275156305,9/29/23,40.761865,-73.966355,67,109,439
272762117,8/12/23,40.812385,-73.924682,25,118,792
273853260,9/3/23,40.752001,-73.977392,64,341,339
279062020,12/15/23,40.62817,-73.941359,34,881,969
275729096,10/10/23,40.603406,-73.753843,28,344,101
271407913,7/16/23,40.678117,-73.907857,67,235,511
274514023,9/16/23,40.737423,-73.803678,55,344,101
274452505,9/15/23,40.657591,-73.883492,46,348,922
274703630,9/20/23,40.755929,-73.992598,46,117,503
274472683,9/15/23,40.674593,-73.930572,88,126,779
275895451,10/13/23,40.671404,-73.881509,50,361,639
275271206,10/2/23,40.674496,-73.930571,25,104,155
278544598,12/5/23,40.837254,-73.924437,49,344,101
277876650,11/21/23,40.827812,-73.925929,49,359,750
275547006,10/6/23,40.600712,-73.753754,46,105,397
271902097,7/26/23,40.714957,-74.005654,46,995,49
275474087,10/5/23,40.761423,-73.984048,67,113,729
279687627,12/29/23,40.825905,-73.947116,46,235,511
278720896,12/8/23,40.698896,-73.785401,46,118,792
274667030,9/19/23,40.679636,-73.949583,67,344,101
275900771,10/13/23,40.684302,-73.869901,49,340,707
274507517,9/15/23,40.780615,-73.823785,46,347,905
278019617,11/25/23,40.834623,-73.901858,25,111,494
275074073,9/28/23,40.8769,-73.872271,49,106,109
272251498,8/2/23,40.749819,-73.939005,44,341,339
272707677,8/10/23,40.830722,-73.827126,49,881,969
271435140,7/17/23,40.739843,-74.000602,52,344,101
275100590,9/28/23,40.835202,-73.851964,46,348,922
275394754,10/3/23,40.595172,-73.755002,46,359,744
279012388,12/14/23,40.839225,-73.915089,67,348,922
272464680,8/6/23,40.725485,-73.986824,46,341,339
278675630,12/7/23,40.706548,-73.950401,49,343,478
275209962,9/30/23,40.760568,-73.873331,70,344,101
273282051,8/22/23,40.850621,-73.907316,70,344,101
276237920,10/20/23,40.712794,-74.007445,67,341,339
275085958,9/28/23,40.795572,-73.932295,88,341,339
272762115,8/12/23,40.812385,-73.924682,46,118,792
278021722,11/25/23,40.7067,-73.952913,46,126,117
275030071,9/27/23,40.577258,-73.976436,47,109,439
275940852,10/14/23,40.873944,-73.908788,50,341,339
275549157,10/6/23,40.676895,-73.935925,4,232,490
273796511,9/2/23,40.633498,-74.133572,73,347,905
274748828,9/21/23,40.786171,-73.948611,49,109,439
273071450,8/18/23,40.819694,-73.901602,53,343,478
275296599,10/2/23,40.762707,-73.983214,46,358,705
272279980,8/2/23,40.853815,-73.907331,43,235,511
279657945,12/28/23,40.739239,-73.865879,29,344,101
271508673,7/18/23,40.722641,-73.851542,47,233,681
275664729,10/10/23,40.668925,-73.887477,67,348,922
279657039,12/28/23,40.763696,-73.935835,89,344,113
274857747,9/23/23,40.655288,-73.874309,46,344,101
272747757,8/11/23,40.810391,-73.924895,47,361,639
274818508,9/23/23,40.675403,-73.871914,49,359,759
275488091,10/5/23,40.816348,-73.958895,28,117,503
272831791,8/13/23,40.720601,-73.983323,46,105,397
272755563,8/11/23,40.689014,-73.811429,35,344,101
274657511,9/19/23,40.749984,-73.891936,98,344,101
274502979,9/15/23,40.781659,-73.832201,67,341,339
271385595,7/16/23,40.715949,-73.997351,67,107,244
273456402,8/25/23,40.82098,-73.892226,52,348,922
273260824,8/22/23,40.73564,-73.988636,47,355,115
273750333,8/31/23,40.68039,-73.949557,46,232,490
277922109,11/22/23,40.684352,-73.841685,49,110,441
275904065,10/13/23,40.875239,-73.859714,74,341,339
274629841,9/19/23,40.887325,-73.847247,28,351,259
274289654,9/12/23,40.68964,-73.924051,67,359,748
274217658,9/11/23,40.586222,-73.816011,10,107,244
275594251,10/8/23,40.758026,-73.857753,49,347,905
273573294,8/28/23,40.688126,-73.940514,46,344,113
279083050,12/16/23,40.759018,-73.91565,47,344,101
275015160,9/27/23,40.68964,-73.924051,46,109,419
271402596,7/16/23,40.661574,-73.915477,48,677,849
279664036,12/29/23,40.68251,-73.976315,46,348,922
276127148,10/18/23,40.760457,-73.983731,46,113,729
275484904,10/5/23,40.756035,-73.986948,46,125,847
273697852,8/30/23,40.762312,-73.876174,49,341,339
272792671,8/12/23,40.679516,-73.90457,49,236,782
279273540,12/20/23,40.711403,-73.94642,23,341,339
279667717,12/29/23,40.729317,-73.739727,46,344,101
274366075,9/13/23,40.68039,-73.949557,49,117,515
274326569,9/13/23,40.756585,-73.875603,49,126,112
275252140,10/2/23,40.618938,-74.022005,55,232,490
275547608,10/6/23,40.586037,-73.813046,44,344,101
273833351,9/3/23,40.630633,-74.009223,64,348,922
274199541,9/11/23,40.661835,-73.893101,46,347,905
274847541,9/23/23,40.843703,-73.886496,49,344,114
279056379,12/15/23,40.69519,-73.843194,46,117,503
278304223,11/30/23,40.82242,-73.90832,46,106,105
279455291,12/24/23,40.712206,-73.825952,49,677,849
274354302,9/13/23,40.86487,-73.894047,46,341,339
275609786,10/8/23,40.804708,-73.936127,46,235,511
273893597,9/4/23,40.750579,-73.896188,70,344,101
274452362,9/14/23,40.67412,-73.898388,67,348,922
275246365,10/1/23,40.637119,-74.1292,49,106,109
271849327,7/25/23,40.808633,-73.907688,31,351,259
274186536,9/10/23,40.759266,-73.829991,50,109,439
272403378,8/4/23,40.647942,-73.998408,97,344,113
272251483,8/2/23,40.671104,-73.913562,46,121,268
274740866,9/21/23,40.756789,-73.97111,53,107,244
275700561,10/10/23,40.816057,-73.895785,31,106,105
276253802,10/20/23,40.888157,-73.860266,46,348,922
274276852,9/12/23,40.601775,-74.122457,34,126,117
279509983,12/26/23,40.769552,-73.915361,46,341,339
276303004,10/22/23,40.841564,-73.883332,67,341,339
271680997,7/21/23,40.73624,-73.93627,47,106,109
271721569,7/22/23,40.734637,-73.990328,43,341,339
275587787,10/7/23,40.840775,-73.936253,73,109,439
273521977,8/27/23,40.72637,-73.825544,44,121,268
278208644,11/29/23,40.769495,-73.915024,46,233,681
272821034,8/13/23,40.850816,-73.904904,10,344,113
274713373,9/20/23,40.757232,-73.989792,43,235,511
274755433,9/21/23,40.679981,-73.776234,64,236,782
272152959,7/31/23,40.721971,-73.849715,43,361,639
275209910,9/30/23,40.757232,-73.989792,67,343,478
279174536,12/18/23,40.698444,-73.802555,46,348,922
275617543,10/8/23,40.577389,-73.998981,67,235,511
275656865,10/9/23,40.731938,-73.7754,71,344,101
274150768,9/9/23,40.750423,-73.98928,29,341,339
271325121,7/14/23,40.655088,-73.918715,47,344,101
273473250,8/26/23,40.671408,-73.799412,77,106,109
274734763,9/21/23,40.671404,-73.881509,46,126,779
273186485,8/20/23,40.641306,-74.016107,70,341,339
277876915,11/21/23,40.771959,-73.925125,50,343,479
273881569,9/4/23,40.746198,-73.985147,67,344,101
276138942,10/18/23,40.869067,-73.8806,49,344,101
273888465,9/4/23,40.778794,-73.982055,28,118,793
273697858,8/30/23,40.756585,-73.875603,28,105,397
275459835,10/5/23,40.823378,-73.870168,4,105,397
275651115,10/9/23,40.836776,-73.939701,52,117,503
274597358,9/18/23,40.814845,-73.956312,49,126,779
272469914,8/6/23,40.640945,-73.948513,46,117,503
274371984,9/13/23,40.750908,-73.994396,46,358,705
271796528,7/24/23,40.737189,-73.922445,49,109,439
278592544,12/6/23,40.706283,-73.950348,4,107,244
275163915,9/29/23,40.674593,-73.930572,52,359,759
274768267,9/21/23,40.582307,-73.836412,43,341,339
279125207,12/17/23,40.610931,-73.920761,76,341,339
278003749,11/24/23,40.834712,-73.919681,46,117,503
279288230,12/20/23,40.698669,-73.830247,28,110,441
279733227,12/30/23,40.823691,-73.902735,46,348,922
274379858,9/13/23,40.844144,-73.900499,52,109,419
278856721,12/12/23,40.712206,-73.825952,46,126,764
278719058,12/8/23,40.625717,-73.991048,22,344,113
275602070,10/8/23,40.679188,-73.792417,55,344,101
272275670,8/2/23,40.851981,-73.910175,52,358,705
275566924,10/6/23,40.579181,-73.982512,49,578,638
271725201,7/22/23,40.864393,-73.829709,4,105,397
274803758,9/22/23,40.837866,-73.863556,40,341,339
275388983,10/4/23,40.701505,-74.012551,49,343,478
273794209,9/1/23,40.763382,-73.830296,55,126,461
277935796,11/22/23,40.663232,-73.931602,67,348,922
279125203,12/17/23,40.837311,-73.914251,25,344,101
274199548,9/10/23,40.785146,-73.845769,44,341,339
278301358,11/30/23,40.69907,-73.820036,34,121,268
274919055,9/25/23,40.762037,-73.827328,4,105,397
274527127,9/16/23,40.773351,-73.969001,29,344,101
271877629,7/26/23,40.638316,-74.006623,76,118,793
273486954,8/26/23,40.756568,-73.875932,52,118,792
279745569,12/31/23,40.697909,-73.926939,8,344,101
274238910,9/11/23,40.711458,-74.012216,25,578,638
271332968,7/14/23,40.745893,-73.999906,34,344,113
278177937,11/28/23,40.830994,-73.926846,49,355,115
275271138,10/2/23,40.816057,-73.895785,64,106,109
279062348,12/15/23,40.837172,-73.901966,25,348,922
279618814,12/27/23,40.697883,-73.989934,67,995,49
278340415,12/1/23,40.769552,-73.915361,49,126,199
279213791,12/19/23,40.630736,-73.973423,25,109,439
273114944,8/18/23,40.748204,-73.756249,64,344,101
278572599,12/6/23,40.835933,-73.886463,68,235,508
278669446,12/6/23,40.709395,-73.921891,46,359,759
272086653,7/29/23,40.825898,-73.939351,47,106,106
273629931,8/29/23,40.676628,-73.755492,46,236,782
274062184,9/7/23,40.630286,-74.016342,55,117,520
275064572,9/28/23,40.576982,-73.981565,46,111,494
274774809,9/21/23,40.836558,-73.871347,46,236,782
274811283,9/22/23,40.86333,-73.896468,52,341,339
275422626,10/4/23,40.883111,-73.90332,47,344,101
272433184,8/5/23,40.79605,-73.967052,49,105,397
278782568,12/10/23,40.692742,-73.821083,55,351,258
279266627,12/20/23,40.822622,-73.930942,67,341,339
272510528,8/7/23,40.789929,-73.973377,47,344,101
274869474,9/24/23,40.608681,-73.757288,53,351,259
272439049,8/6/23,40.742954,-73.955274,25,344,101
273529685,8/27/23,40.752322,-73.859584,49,235,511
276231284,10/20/23,40.670658,-73.957974,64,677,849
271350039,7/15/23,40.678278,-73.910755,49,121,273
279733707,12/30/23,40.680118,-73.753237,25,359,759
274931055,9/26/23,40.763517,-73.957653,47,344,101
275040921,9/27/23,40.833176,-73.941804,53,344,101
275271252,10/2/23,40.711458,-74.012216,43,341,339
271845265,7/25/23,40.660791,-73.986823,49,126,112
276124706,10/18/23,40.789593,-73.929984,50,359,759
274909333,9/25/23,40.883111,-73.90332,49,107,244
272792654,8/12/23,40.742827,-73.998428,46,107,244
275493719,10/5/23,40.593752,-73.980298,52,117,503
279389325,12/22/23,40.840548,-73.928416,68,344,101
274743890,9/21/23,40.887325,-73.847247,68,106,109
279594977,12/27/23,40.707722,-73.955906,4,109,439
271418322,7/17/23,40.810391,-73.924895,62,109,409
271877635,7/26/23,40.738839,-73.985234,55,348,922
274544900,9/16/23,40.783746,-73.945906,25,111,494
272267711,8/2/23,40.643706,-74.011775,70,341,339
273624371,8/29/23,40.679481,-73.753709,46,341,339
275040943,9/27/23,40.685516,-73.768149,4,236,782
276263485,10/21/23,40.656898,-73.88509,46,344,101
274721165,9/20/23,40.786582,-73.940798,46,117,500
271379986,7/16/23,40.64809,-73.931472,25,118,792
274475543,9/15/23,40.574091,-74.106113,46,106,105
275412751,10/4/23,40.671404,-73.881509,47,341,339
274157866,9/9/23,40.879804,-73.865,88,344,101
272583316,8/8/23,40.815904,-73.945123,68,111,494
274073008,9/7/23,40.814845,-73.956312,4,118,792
273555068,8/28/23,40.778799,-73.968232,50,344,101
279216978,12/19/23,40.712206,-73.825952,50,126,764
278435028,12/3/23,40.610023,-73.922165,67,341,339
272646566,8/9/23,40.854188,-73.909787,52,109,439
278999439,12/14/23,40.822622,-73.930942,53,341,339
272774447,8/12/23,40.850808,-73.915811,44,235,511
273988107,9/6/23,40.593713,-73.983203,43,231,209
274645296,9/19/23,40.672304,-73.946095,67,344,113
273274188,8/22/23,40.741332,-73.978392,67,341,339
275035427,9/27/23,40.810993,-73.954288,46,125,847
279629340,12/28/23,40.625838,-73.990945,34,104,157
279586590,12/27/23,40.71946,-73.763187,70,106,109
275141323,9/29/23,40.598516,-73.752765,47,235,508
275109892,9/28/23,40.875683,-73.908378,46,351,259
278216487,11/29/23,40.712206,-73.825952,49,359,744
272292549,8/3/23,40.74108,-74.001555,46,235,511
272403446,8/4/23,40.726018,-73.991928,46,106,109
272850467,8/14/23,40.648859,-73.95082,4,118,792
279031757,12/15/23,40.76843,-73.924674,46,121,268
274070570,9/7/23,40.627244,-74.023557,22,236,782
273819993,9/2/23,40.689001,-73.945027,70,233,173
272817684,8/13/23,40.527799,-74.232402,67,341,339
275172810,9/29/23,40.853077,-73.889273,46,341,339
273751059,8/31/23,40.574985,-73.999615,64,348,922
271818921,7/25/23,40.820922,-73.910016,25,232,490
275474068,10/5/23,40.895546,-73.876422,88,344,113
272182327,8/1/23,40.853578,-73.900591,73,344,101
278592864,12/6/23,40.709115,-73.955304,70,117,515
274025653,9/7/23,40.816057,-73.895785,46,106,109
273781707,9/1/23,40.820254,-73.897876,68,106,109
275308661,10/3/23,40.756585,-73.875603,52,106,105
274132451,9/9/23,40.752489,-73.826887,55,347,905
276022485,10/16/23,40.596154,-73.764693,46,344,114
271937551,7/26/23,40.76142,-73.999734,49,126,779
274002162,9/6/23,40.593764,-73.982738,43,341,339
272086174,7/28/23,40.648859,-73.95082,25,351,259
279411318,12/22/23,40.610931,-73.920761,28,341,339
278659235,12/7/23,40.699795,-73.807364,46,343,478
273009567,8/16/23,40.760384,-73.768458,43,348,922
276306717,10/22/23,40.844144,-73.900499,46,341,339
274279660,9/12/23,40.758963,-73.829841,49,351,258
273865887,9/4/23,40.719476,-73.792626,49,347,905
273212692,8/21/23,40.677251,-73.826039,46,341,339
274424633,9/14/23,40.60274,-73.750081,25,107,244
275684513,10/10/23,40.672014,-73.795793,46,106,105
273863429,9/3/23,40.688102,-73.78709,46,121,268
275493747,10/5/23,40.677983,-73.791205,53,125,847
272291376,8/2/23,40.679516,-73.90457,46,677,849
273264962,8/22/23,40.738366,-73.996108,70,344,113
279612983,12/28/23,40.618492,-73.989124,65,344,101
274582923,9/18/23,40.826771,-73.85615,52,344,101
276071852,10/17/23,40.596473,-74.079942,64,235,511
279332233,12/21/23,40.688536,-73.830991,64,110,441
272850538,8/14/23,40.686404,-73.823735,55,341,339
275373274,10/4/23,40.887314,-73.847272,37,118,792
275237555,10/1/23,40.674153,-73.938938,67,344,114
274657476,9/19/23,40.823378,-73.870168,25,105,397
273460733,8/25/23,40.756259,-73.990501,49,121,268
271579110,7/19/23,40.810391,-73.924895,25,105,397
278005643,11/24/23,40.694431,-73.826418,55,344,113
279721002,12/30/23,40.726284,-73.73476,49,344,113
273429644,8/25/23,40.816206,-73.896001,70,116,168
275002629,9/27/23,40.810764,-73.95259,52,359,759
275789631,10/12/23,40.666879,-73.901265,25,348,922
279504922,12/26/23,40.831575,-73.927705,67,344,101
275862697,10/12/23,40.869067,-73.8806,31,106,109
273140413,8/19/23,40.542878,-74.195747,55,344,101
274086180,9/8/23,40.765906,-73.992754,25,117,503
274818235,9/23/23,40.632165,-74.16633,46,348,922
274632303,9/19/23,40.790253,-73.945635,25,118,793
274827126,9/22/23,40.798369,-73.94603,46,109,439
274666274,9/20/23,40.71071,-73.793039,46,118,793
278077839,11/26/23,40.760618,-73.936089,46,361,639
276141839,10/18/23,40.806408,-73.940156,94,117,503
271456454,7/17/23,40.516572,-74.196874,23,344,101
274853078,9/23/23,40.683652,-73.872186,49,359,759
278526244,12/5/23,40.641272,-73.956393,46,344,101
278889731,12/12/23,40.710551,-73.759444,47,126,779
275576699,10/7/23,40.699915,-73.948963,46,352,203
275023863,9/27/23,40.672743,-73.898992,47,106,109
274439507,9/14/23,40.749673,-73.987955,46,341,339
274700189,9/20/23,40.576982,-73.981565,52,343,478
276021868,10/16/23,40.800896,-73.941011,49,359,759
271757241,7/23/23,40.802971,-73.963862,67,352,205
275277484,10/2/23,40.583352,-73.966918,43,118,793
272831785,8/13/23,40.651036,-73.945238,43,359,750
275027834,9/27/23,40.873944,-73.908788,73,341,339
273481547,8/26/23,40.697853,-73.773624,46,344,101
274378756,9/13/23,40.877555,-73.91164,52,126,117
274688541,9/20/23,40.679981,-73.776234,25,352,203
274007393,9/6/23,40.68039,-73.949557,46,343,478
279334226,12/21/23,40.610931,-73.920761,28,341,339
274847542,9/23/23,40.831534,-73.862079,52,118,792
274647945,9/19/23,40.80573,-73.938542,67,235,511
275416202,10/4/23,40.753455,-73.994398,25,109,439
276081059,10/17/23,40.798284,-73.94187,67,110,441
272000807,7/27/23,40.810352,-73.924942,52,233,681
278335947,12/1/23,40.709316,-73.958174,50,106,109
273617839,8/29/23,40.81818,-73.888908,67,106,105
278290911,11/30/23,40.830137,-73.891877,46,677,849
271375620,7/16/23,40.813938,-73.948419,52,355,115
274690881,9/20/23,40.825463,-73.89294,25,105,397
273291153,8/22/23,40.741288,-74.006167,52,361,639
274543652,9/16/23,40.842658,-73.888947,25,236,782
272757127,8/11/23,40.741886,-74.007588,49,348,922
272869987,8/14/23,40.642576,-74.018224,70,107,244
274508536,9/16/23,40.801754,-73.931203,49,358,705
275376488,10/4/23,40.762083,-73.97883,44,106,109
278962748,12/13/23,40.680583,-73.977635,70,118,793
274148519,9/9/23,40.818816,-73.84956,46,105,397
276320252,10/22/23,40.896424,-73.855704,46,344,101
278255947,11/29/23,40.645071,-73.958023,25,126,117
279069201,12/16/23,40.668616,-73.945046,67,347,905
279334727,12/22/23,40.829913,-73.916054,47,344,113
274247549,9/12/23,40.81445,-73.959195,74,106,109
274622056,9/19/23,40.827192,-73.861462,46,358,705
271763352,7/24/23,40.648859,-73.95082,25,107,223
275856607,10/12/23,40.76539,-73.985702,67,109,439
278354509,12/1/23,40.822622,-73.930942,53,341,339
275963743,10/15/23,40.757748,-73.971452,49,344,101
273027097,8/17/23,40.742827,-73.998428,52,675,879
272036442,7/28/23,40.68254,-73.807156,46,117,503
273714645,8/31/23,40.753455,-73.994398,46,344,101
278107463,11/27/23,40.681119,-73.974365,47,109,439
272271708,8/2/23,40.64066,-74.005978,34,235,511
271511889,7/18/23,40.79605,-73.967052,73,352,205
275412749,10/4/23,40.638659,-74.022462,49,109,439
271448617,7/17/23,40.740221,-73.948764,67,344,101
272327757,8/3/23,40.861405,-73.8951,53,358,705
274543949,9/16/23,40.749295,-73.97973,43,341,339
275484895,10/5/23,40.800896,-73.941011,46,101,139
272945841,8/16/23,40.848667,-73.909598,47,121,268
271902104,7/26/23,40.742827,-73.998428,67,109,439
279690691,12/29/23,40.684454,-73.97775,67,341,339
275621599,10/8/23,40.875367,-73.88618,29,232,490
273183648,8/20/23,40.700733,-73.895335,76,344,101
275401603,10/4/23,40.679981,-73.776234,22,236,782
